Packet_Length,Timestamp,TCP_Flags,Flow_ID,Source_IP,Destination_IP,Protocol,Source_IP_Encoded,Destination_IP_Encoded,Protocol_Encoded,Anomaly
81,2025-03-19 11:14:23.091915,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:14:23.091927,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:14:23.091936,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:14:23.091945,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:14:23.091956,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:14:23.398836,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:14:23.398992,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
93,2025-03-19 11:14:30.773292,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
143,2025-03-19 11:14:30.773509,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
93,2025-03-19 11:14:30.773823,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
79,2025-03-19 11:14:30.773843,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
82,2025-03-19 11:14:30.773855,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
77,2025-03-19 11:14:30.773866,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:14:30.773876,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:14:30.773888,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
86,2025-03-19 11:14:30.773897,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
78,2025-03-19 11:14:30.773906,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
96,2025-03-19 11:14:30.773916,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:14:30.773925,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:14:53.056393,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:14:53.056582,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:14:53.056786,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:14:53.056805,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:14:53.056814,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:15:13.370047,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:15:13.370204,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:15:13.370403,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:15:13.370423,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:15:13.370433,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
81,2025-03-19 11:15:23.303066,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:15:23.303253,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:15:23.303497,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:15:23.303518,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:15:23.303530,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:15:23.303541,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:15:23.303550,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:15:23.303561,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:15:23.303570,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:15:23.303580,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
52,2025-03-19 11:15:34.054901,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:15:37.855247,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
234,2025-03-19 11:15:43.578328,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:15:43.578606,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:15:43.885330,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:15:44.192603,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
383,2025-03-19 11:15:44.500160,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Anomaly
319,2025-03-19 11:15:44.501518,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
75,2025-03-19 11:16:13.376842,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:16:13.377008,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:16:13.377483,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:16:13.377515,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:16:13.377527,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
81,2025-03-19 11:16:23.207321,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:23.207512,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:23.207742,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:23.207760,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:23.207772,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:16:23.207784,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:16:23.207795,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:16:23.207805,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:16:23.514115,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:16:23.514248,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
81,2025-03-19 11:16:53.312976,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:53.313134,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:53.313310,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:53.313328,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:16:53.313338,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:17:23.418554,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:17:23.418716,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:17:23.419023,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:17:23.419045,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:17:23.419057,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:17:23.419068,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:17:23.419077,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:17:23.419088,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
80,2025-03-19 11:17:23.419141,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:17:23.419152,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
81,2025-03-19 11:17:33.249157,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:17:33.249319,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:17:33.249508,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:17:33.249528,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:17:33.249540,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
171,2025-03-19 11:17:38.778676,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
52,2025-03-19 11:17:39.085744,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:17:39.151234,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
234,2025-03-19 11:17:44.308449,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:17:44.308740,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:17:44.615473,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:17:44.922612,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
383,2025-03-19 11:17:45.230250,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Anomaly
319,2025-03-19 11:17:45.230598,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
75,2025-03-19 11:18:23.322944,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:18:23.323105,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:18:23.323378,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:18:23.323400,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:18:23.323412,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:18:23.323423,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:18:23.323432,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:18:23.323443,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:18:23.323452,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:18:23.323461,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:18:23.323470,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:18:23.323479,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:18:23.630045,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
80,2025-03-19 11:18:23.630291,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:18:23.630409,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
85,2025-03-19 11:18:31.002780,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
85,2025-03-19 11:18:31.925988,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
78,2025-03-19 11:18:44.212731,,192.168.1.100_255.255.255.255_UDP,192.168.1.100,255.255.255.255,UDP,2,7,1,Anomaly
71,2025-03-19 11:18:44.212874,,192.168.1.100_255.255.255.255_UDP,192.168.1.100,255.255.255.255,UDP,2,7,1,Anomaly
71,2025-03-19 11:18:44.213057,,192.168.1.100_255.255.255.255_UDP,192.168.1.100,255.255.255.255,UDP,2,7,1,Anomaly
78,2025-03-19 11:18:44.213072,,192.168.1.100_255.255.255.255_UDP,192.168.1.100,255.255.255.255,UDP,2,7,1,Anomaly
71,2025-03-19 11:18:44.213082,,192.168.1.100_255.255.255.255_UDP,192.168.1.100,255.255.255.255,UDP,2,7,1,Anomaly
78,2025-03-19 11:18:44.213092,,192.168.1.100_255.255.255.255_UDP,192.168.1.100,255.255.255.255,UDP,2,7,1,Anomaly
81,2025-03-19 11:19:03.258892,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:03.258985,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:03.259095,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:03.259103,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:03.259108,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
79,2025-03-19 11:19:25.685369,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
79,2025-03-19 11:19:26.317003,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
79,2025-03-19 11:19:28.759056,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
93,2025-03-19 11:19:30.605374,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
143,2025-03-19 11:19:30.605534,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
93,2025-03-19 11:19:30.605837,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
79,2025-03-19 11:19:30.605856,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
82,2025-03-19 11:19:30.605866,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
77,2025-03-19 11:19:30.605875,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:19:30.605883,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:19:30.605893,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
86,2025-03-19 11:19:30.605901,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
78,2025-03-19 11:19:30.605909,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
96,2025-03-19 11:19:30.605917,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:19:30.605924,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
79,2025-03-19 11:19:32.321256,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:19:33.364755,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:19:33.364912,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:19:33.365091,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:19:33.365108,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:19:33.365118,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:19:33.365127,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:19:33.365135,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:19:33.671903,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
80,2025-03-19 11:19:33.672152,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:19:33.672272,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
79,2025-03-19 11:19:40.430421,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
81,2025-03-19 11:19:43.502225,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:43.502377,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:43.502551,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:43.502569,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:19:43.502579,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
52,2025-03-19 11:19:44.117071,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
234,2025-03-19 11:19:45.345645,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:19:45.345935,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:19:45.652689,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
93,2025-03-19 11:19:45.653149,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
383,2025-03-19 11:19:45.872808,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Anomaly
319,2025-03-19 11:19:45.874310,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
54,2025-03-19 11:19:49.759247,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
79,2025-03-19 11:19:56.404894,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
234,2025-03-19 11:20:16.372989,,192.168.1.88_224.0.0.251_UDP,192.168.1.88,224.0.0.251,UDP,7,6,1,Normal
81,2025-03-19 11:20:23.438423,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:20:23.438593,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:20:23.438795,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:20:23.438815,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
81,2025-03-19 11:20:23.438826,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
93,2025-03-19 11:20:23.438837,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:20:43.406502,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:20:43.406659,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:20:43.406961,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:20:43.406982,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:20:43.406994,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:20:43.407004,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:20:43.407013,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:20:43.407025,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
80,2025-03-19 11:20:43.407078,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:20:43.407089,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
144,2025-03-19 11:21:25.186059,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
144,2025-03-19 11:21:26.107666,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
144,2025-03-19 11:21:27.951521,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
144,2025-03-19 11:21:31.944523,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
144,2025-03-19 11:21:39.936134,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
70,2025-03-19 11:21:43.617926,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:21:43.618105,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:21:43.618307,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:21:43.618326,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:21:43.618337,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
52,2025-03-19 11:21:49.147488,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
75,2025-03-19 11:21:53.448312,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:21:53.448475,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:21:53.448664,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:21:53.448686,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:21:53.755725,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
144,2025-03-19 11:21:56.213404,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
54,2025-03-19 11:21:58.783264,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
70,2025-03-19 11:22:43.384568,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:22:43.384726,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:22:43.384828,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:22:43.563428,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:22:43.563551,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:22:53.659696,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
